rank,points,hack_count,participant_type,member_handles,problem_A_points,problem_A_penalty,problem_A_rejected,problem_B_points,problem_B_penalty,problem_B_rejected,problem_C_points,problem_C_penalty,problem_C_rejected,problem_D_points,problem_D_penalty,problem_D_rejected,problem_E_points,problem_E_penalty,problem_E_rejected,problem_F_points,problem_F_penalty,problem_F_rejected,problem_G_points,problem_G_penalty,problem_G_rejected
16777,0.0,0,CONTESTANT,hbfhbfhbf1234,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,agishita,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Code_Web,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,its_Pegasus,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,qql242424,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,Vivek_211,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Taj2024,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,ekaurfid,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,rushabhhh,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,kamal_22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,HIMLM,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,pri_07,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,Zhaksylyk_7777,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,conq_d_tourist2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,_Code.champ,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Rajpal_Singh,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,devikothuru,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,Theorcos24,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Navi_21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,lsbao,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,asxziill,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Shahriar.Opu,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,imtushar0001,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,mrAliyyiakbar,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,BUBT_Death-Note,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,nikepro,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,bhupeshv29,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,suraj12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Khoinguyen001,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,dev8001,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,Dasha_Garina,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,_.1._,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,paponbiswas,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,ymh114514,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,VSS109134_AhmadM,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,chaitanya_2408,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,KARTIKRCJS,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,test2025,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Marbjo07,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,juhi_5125,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,cdub,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,snigdhadatta,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sarthak0817,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,not_MAHIM,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sakkethrao7253,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Saratancode,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,22eg110a32,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sriman.garlapati,0.0,0,0,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,ashab.tanim,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,vyomgoyal098,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,7_Jatin_07,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Invincible13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,ruchitaananthula,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,AdityaDixit,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,_EmonX_,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,aryak05,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Nithya_ch,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,namouchi1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sumaiya.a3r,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,anunalluri,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,airemit,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,aliullah,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,l-._.-l,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,harininarayana,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Manishaa,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sarvajnya_18,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,syMbiote_,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Spectrum_27,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,__12345__,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Kash_10,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,shalimarcoconutoil,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Anusha_4325,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,wangjc233,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,XXXXXXBBBBB,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,geethikasai_289,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Hasanatkazi12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,mrinmoy_2003,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Riff_sr,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Nevil213,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,csclzy,0.0,0,0,0.0,0,0,0.0,0,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Mosaab.,0.0,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,Emilsp,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,a_simple_boi,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,parlerler,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,DEN-ON,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,jitendrasingh302,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,zzz.._,0.0,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,MrStruggler,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,krishnasah2060,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Kankshitha,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,bhaibhai007,0.0,0,1,0.0,0,2,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,shivanshmalik83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,shree__,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,BlackIce666,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,azmirisultana,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,hemeshhere,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Mamed0v,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,noob70,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,pera_nai08,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,mehtatusharika0013,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,SunFlowerBaby,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Ganymede98,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,i_am_sharif,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,aleC_aleC,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,LVK_MATRIX,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,bhagya_bonam,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Attempt_6,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,noneface07,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,blk.,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,musicadda261,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Pets-in-CP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,hese.qaragozov36,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,kmpriyabharti18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,II-O_O-II,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,baoquaytay,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Aadii11,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,nikuh,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,QKnot,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Erro_R,0.0,0,2,0.0,0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,OnkareshwarSharma,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,vireshkumar7793,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Haythem_idi,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Siri_P,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,tareque101,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,a_maverick,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sahilg47,0.0,0,1,0.0,0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Norway_,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Void_666,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,darcaster,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,LDSK_K4RM4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Dipto--D10,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,ritik3707,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,saeedsanguinare,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Harshi0506,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,multi_universe,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,Anshti_8237,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Octagons,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,pushpendra_2028,0.0,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Gojo_Saturo11,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,daddycool_123,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,soumyajitpal2803,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,itzzAnurag,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,BeQuiet,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Kachua_bhai,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,VLuxe,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,penya,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Colorful_LaoFuZi,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sbspcm162,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,sahil.g.sharma7,0.0,0,1,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Saksham_thakur82,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,k_wizard,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,mamhotrasourav,0.0,0,1,0.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,courseporter476,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,fatema.akter,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,rharshita_12,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,VIRTUAL,anasansari54283,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,DAKSHB405,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,pavanlokesh.developer,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,_.999._,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,pablo3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,arkanacpp,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,hello_44,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,Naruto14325,0.0,0,0,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,mouadh_tabassi,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,riff.sr,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,krish123na,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,CONTESTANT,ritxssshhh,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,MMMM_M,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
16777,0.0,0,OUT_OF_COMPETITION,amazmas0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
