,Link,Título,Descripción,Distrito,Work_Mode
100,https://www.bumeran.com.pe/empleos/desarrollador-movil-y-backend-zoluxiones-sac-1116731663.html,Desarrollador Móvil y Backend,"Requisitos:
Experiencia sólida en desarrollo de aplicaciones móviles con Flutter, Kotlin (Android) y/o Swift (iOS).
Experiencia en deploy de Flutter en entorno Web
Experiencia en desarrollo backend utilizando Python y Django. (deseable).
Conocimiento en implementación y gestión de CI/CD en herramientas como Gitlab o Github. (deseable).
Experiencia con bases de datos SQL (MySQL) y NoSQL (MongoDB).
Familiaridad con el uso de VS Code como entorno de desarrollo.
Experiencia en pruebas unitarias y automatización de pruebas.
Conocimientos básicos de DevOps y procesos de integración continua.
Experiencia en otros lenguajes o frameworks relacionados con el desarrollo móvil y backend.
Conocimiento en arquitecturas de microservicios.
Experiencia con servicios en la nube como AWS
Habilidades para trabajar en equipo, buenas capacidades de comunicación y resolución de problemas.","Lima, Lima, Peru",Otro
101,https://www.bumeran.com.pe/empleos/programador-abap-preencial-manpowergroup-peru-1116731647.html,Programador ABAP / Preencial,4.0,"Callao, Lima, Peru",Otro
102,https://www.bumeran.com.pe/empleos/desarrollador-de-ia-y-software-zoluxiones-sac-1116731646.html,Desarrollador de IA y Software,"Requisitos:
Programación en Python, JavaScript/TypeScript (Node.js).
Manejo de frameworks de IA como TensorFlow, PyTorch, Scikit-learn, NLTK, SpaCy.
Desarrollo backend con Flask, FastAPI, Django, o Express.js. (deseable)
Bases de datos SQL y NoSQL (PostgreSQL, MongoDB).
Experiencia en servicios en la nube (AWS, Google Cloud, Azure). (deseable)
Conocimiento en DevOps y despliegue con Docker, Kubernetes. (deseable)
APIs y Web Scraping para integración con plataformas externas.
Experiencia con herramientas de monitoreo de redes sociales y análisis de sentimientos. (deseable)
Funciones:
Diseñar y desarrollar modelos de IA basados en procesamiento de lenguaje natural (NLP) y aprendizaje automático.
Implementar APIs y sistemas de integración con plataformas como LinkedIn, WhatsApp, plataformas de e-commerce, etc.
Desplegar soluciones en la nube con arquitecturas escalables.
Monitorear y mejorar la precisión de los modelos mediante pruebas y ajuste de hiperparámetros.
Colaborar con equipos de UX/UI, producto y negocio para alinear las soluciones a las necesidades del mercado.","Lima, Lima, Peru",Otro
103,https://www.bumeran.com.pe/empleos/analista-programador-ios-temporal-global-hitss-1116731623.html,Analista programador IOS - Temporal,"Somos una empresa de Soluciones Digitales y Servicios de TI con 30 años de experiencia en el mercado. Contamos con más de 8 mil colaboradores en Latinoamérica, Estados Unidos y Europa.
Te invitamos a ser parte de nuestro equipo ocupando el cargo de: Analista programador IOS
¿Qué esperamos de ti?
Desarrollo de aplicaciones móviles con tecnología Swift, Xcode. bajo la plataforma iOS.
Interactuar con el arquitecto para la elaboración de propuesta de solución y arquitectura física y lógica.
Conocimiento de diseño en Clean Arquitecture.
Manejo de errores, consumo de componentes de integración APIs.
Buenas prácticas de programación.
Conocimiento de herramientas para identificar code smell, vulnerabilidad en el código.
Conocimientos de UI/UX: Capacidad para diseñar interfaces atractivas y fáciles de usar.
Conocimiento en análisis de vulnerabilidad en aplicaciones mobile.
Funciones:
Diseñar y crear aplicaciones para iOS Colaborar con equipos multidisciplinarios.
Escribir pruebas unitarias para garantizar la solidez de la aplicación.
Solucionar problemas y mejorar el rendimiento de la aplicación.
Descubrir, evaluar e implementar nuevas tecnologías.
BENEFICIOS:
Pertenecer al grupo América Móvil.
Sueldo en planilla 100% desde el primer día, con todos los beneficios de ley.
EPS cubierta al 50% (opcional).
Convenios corporativos.
“Global Hitss mantiene una política de contratación inclusiva, por lo que invita a cualquier persona a participar en el proceso de selección en referencia”.
¡Te invitamos a revisar nuestra página web: http://www.globalhitss.com/","Lima, Lima, Peru",Otro
104,https://www.bumeran.com.pe/empleos/programador-manpowergroup-peru-1116731428.html,Programador,4.0,"Miraflores, Lima, Peru",Otro
105,https://www.bumeran.com.pe/empleos/programador-fullstack-semi-senior-sphere-consulting-s.a.c.-1116709096.html,Programador Fullstack - Semi Senior,Alta revisión de perfiles,"Jesús María, Lima, Peru",Otro
106,https://www.bumeran.com.pe/empleos/desarrollador-web-insalud-corp-1116749866.html,Desarrollador Web,"Somos un centro especializado en salud que brinda servicios de salud de calidad enfocados en la seguridad de nuestros pacientes.
Funciones:
Crear wireframes, prototipos y mockups interactivos para optimizar la experiencia del usuario en Ecommerce y Landing Pages.
Diseñar interfaces responsivas y adaptativas para diferentes dispositivos.
Iterar y optimizar diseños basados en pruebas de usabilidad y feedback de usuarios (según requerimiento)
Entendimiento básico de tecnologías Front-end para colaborar con desarrolladores.
Otras funciones asignadas dentro del proyecto

Requisitos:
Disponibilidad para trabajar de manera full time presencial en Surco

Beneficios
Ingreso a Planilla
Grato ambiente laboral
Remuneración acorde al mercado","Santiago de Surco, Lima, Peru",Otro
107,https://www.bumeran.com.pe/empleos/programador-web-scraping-powerautomate-richard-garate-1116746141.html,Programador Web Scraping PowerAutomate,"Como Desarrollador de Web Scraping y Power Automate, serás responsable de extraer, procesar y automatizar datos (desarrollar ROBOTS) desde diversas fuentes web y plataformas digitales. Tu trabajo estará enfocado en:
🔹 Desarrollar y mantener scripts de Web Scraping para recopilar información de sitios web de manera eficiente y estructurada.
🔹 Implementar técnicas anti-bloqueo como rotación de proxies, manejo de captchas y emulación de comportamiento humano.
🔹 Resolver problemas técnicos relacionados con la extracción de datos, automatización y seguridad.
Este puesto es 1 0 0% remoto 🚀","Lima, Lima, Peru",Otro
108,https://www.bumeran.com.pe/empleos/ingeniero-de-sistema-software-especialista-en-desarrollo-e-implementacion-de-aplicativos-teps-group-1116744468.html,Ingeniero de Sistema / Software (especialista en desarrollo e implementación de aplicativos),Alta revisión de perfiles,"Pueblo Libre, Lima, Peru",Otro
109,https://www.bumeran.com.pe/empleos/desarrollador-rpa-uipath-overall-1116742889.html,DESARROLLADOR RPA - UIPATH,"Funciones:
Diseñar,desarrollar y actualizar los BOT’s para automatizar procesos repetitivos y críticos.
Identificar oportunidades de mejora en el área con el fin de automatizar los procesos ya sea a nivel de negocio o de sistema.
Administración y monitoreo del oechestador en el entorno de produccion.
Documentar procesos automatizados y procedimientos técnicos.
Capacitar y brindar soporte a usuarios finales.
Brindar soporte en los bot’s ya existentes.
Requisitos:
Profesional de la carrera de Ingeniería Industrial, Ingeniería de Sistemas, Administración o a fines.
Lenguajes de programación: Conocimientos en UIPath, C #, y Python.
Experiencia mínima de 3 años en posiciones similares.
Desarrollo de bot’s atendidos y desatendidos.
Administración y configuración del cloud Orchestrator de UiPath.
Conocimiento y aplicación del framework de desarrollo de BOT's de UiPath.
Conocimiento y manejo de API’s.
Mejora continua de los bot’s
Manejo de repositorios para control de código en GitHub
Competencias:
Pensamiento analítico: Identificación y optimización de procesos automatizables.
Resolución de problemas: Capacidad para solucionar errores en bots y mejorar procesos.
Trabajo en equipo: Colaboración con diferentes áreas para entender necesidades del negocio.
Ofrecemos:
Sueldo por encima del mercado.
Modalidad híbrida de lun a vie de 8: 1 5 a 6: 0 0pm, sábado aleatorio.
Planilla completa con todos los beneficios de ley.","Miraflores, Lima, Peru",Otro
110,https://www.bumeran.com.pe/empleos/analista-de-programacion-izipay-1116740439.html,Analista de Programación,"Somos una empresa peruana que ofrece productos y servicios innovadores, y te acompaña cada día en el crecimiento de tu negocio. Llegamos en Agosto 2018 para cambiar lo que no tiene sentido en la industria de medios de pago. ¡Ya era hora de aceptar todas las marcas de tarjetas en un solo equipo y hacerte la vida más fácil!
¡Somos Izipay! La red multimarca más grande del país, ¡estamos revolucionando el mercado de pagos! Con la meta de hacer crecer por x4 nuestro número de comercios atendidos, necesitamos reforzar nuestro equipo con personas como tú. ¡Ven a sumarte a este desafío como Analista de programación.
¿Cuáles serán tus responsabilidades?
Diseñar soluciones técnicas, detallar la arquitectura de solución técnica y con ello especificar las tareas detallas que asignará al equipo ténico.
Desarrollar la solución, implementar lo planeado tecnicamente, y alinear el desarrollo del equipo designado.
Coordinación y validación de los desarrollos, revisar periodicamente todo el desarrollo y probarlo, asegurando el correcto funcionamiento de las operaciones tecnicas comprometidas en fecha.
Capacitar al equipo, potenciar al equipo en temas técnicos actuales o nuevos, asi como en las soluciones actuales.

Requisitos:
¿Cómo saber que este puesto es para ti?
Universiatario o tecnico gradudado de Ingeniería de sistemas, informática, afines
Experiencia minima de 03 años de experiencia
Lenguajes de Programación: Conocimiento de lenguajes Netcore.
Bases de Datos: Experiencia con bases de datos relacionales (SQL).
APIs: Habilidad para diseñar y consumir APIs RESTful.
Seguridad: Conocimiento de prácticas de seguridad para proteger datos y aplicaciones.
HTML/CSS: Conocimiento profundo de HTML y CSS para estructurar y diseñar páginas web.
JavaScript: Dominio de JavaScript y frameworks/librerías como React.
Responsive Design: Habilidad para crear diseños compatobles con diferentes dispositivos y tamaños de pantalla.
UX/UI: Comprensión de los principios de diseño de experiencia de usuario (UX) e interfaz de usuario (UI).
Si cumples con todos estos requisitos ¡Únetenos

Beneficios
¿Qué te ofrecemos?
Un paquete de beneficios competitivo que complementará tu remuneración:
Tarjeta de alimentación.
Cobertura EPS y cobertura oncológica.
Un excelente clima laboral.
La oportunidad de trabajar con los mejores del mercado.
Beneficios Intercorp y más.","Miraflores, Lima, Peru",Otro
111,https://www.bumeran.com.pe/empleos/programador-web-c-experiencia-en-posicionamiento-seo-y-sem-sba-medic-servicios-e.i.r.l.-1116739258.html,PROGRAMADOR WEB c/experiencia en posicionamiento SEO Y SEM,"Programador Web
PERFIL REQUERIDO:
Técnico Informática o carreras técnicas relacionadas al desarrollo web.
Experiencia de 1 año cumpliendo realizando funciones similares.
Edición de Wordpress (Indispensable)
Disponibilidad para laborar en magdalena del mar.
Especialización en MKT digital
Experiencia en Copy writting para Sitio Web
FUNCIONES:
Copywritting para Sitio Web.
Análisis orgánico (SEO).
Manejo de anuncios de búsqueda en Google Ads y Displey (Intermedio/Avanzado).
Posicionamiento orgánico (SEO) Intermedio/Avanzado.
Investigación de Keywords.
Optimización Web.
Desarrollo web frontend.
Desarrollo y edición de temas en PHP (Deseable).
Manejo de base datos SQL (Deseable).
Seguimiento e informes del rendimiento Anuncios.
Soporte técnico en diferentes áreas.
BENEFICIOS Y CONDICIONES:
Horario: lunes a viernes 9am a 6pm y sábados 9am a 2pm
Distrito: Magdalena
Ingreso a planilla MYPE
Tipo de puesto: Presencial
Salario: S/. 2, 5 0 0. 0 0 al mes + comisiones","Magdalena del Mar, Lima, Peru",Presencial
112,https://www.bumeran.com.pe/empleos/empresa-seria-busca-analista-programador-minimo-3-anos-de-experiencia.-sharky-1116737900.html,"Empresa seria busca Analista Programador, minimo 3 años de experiencia.","Que sepa dominar, Lenguajes de programación: * Java C # JavaScript
Frameworks y tecnologías: * Angular * Angular js * Spring Boot * Maven * Hibernate * Swagger UI *
Postman APIs y servicios Web: * REST * SOAP
Bases de datos: * oracle * Sql Server
Control de Versiones: * Git","Miraflores, Lima, Peru",Otro
113,https://www.bumeran.com.pe/empleos/desarrollador-programador-excel-avanzado-freelance-tramites-bs-1116731901.html,Desarrollador/Programador Excel (Avanzado) Freelance,"Desarrollador/Programador Excel (Avanzado) Freelance
Resumen del Puesto
Buscamos un Desarrollador/Programador Excel (Avanzado) Freelance para unirse a nuestro equipo. El candidato ideal tendrá un fuerte conocimiento de las funciones y fórmulas avanzadas de Excel, así como experiencia en el desarrollo de macros y automatizaciones.
home office
Responsabilidades
Creación y desarrollo de sistemas para optimizar
procesos.
Crear macros y automatizaciones para optimizar los procesos de negocio.
Trabajar con otros miembros del equipo para garantizar la precisión y eficiencia de las hojas de cálculo.
Mantenerse al día con las últimas tendencias y tecnologías en Excel.
Requisitos
Experiencia comprobada como Desarrollador/Programador Excel (Avanzado).
Fuerte conocimiento de las funciones y fórmulas avanzadas de Excel.
conocimientos trabajando con AI
Experiencia en el desarrollo de macros y automatizaciones.
Excelentes habilidades analíticas y de resolución de problemas.
Capacidad para trabajar de forma independiente y como parte de un equipo.
Excelentes habilidades de comunicación escrita y verbal.","Lima, Lima, Peru",Otro
